lon	lat
-115.0625	36.70416667
-115.0541667	36.70416667
-115.0458333	36.70416667
-115.0375	36.70416667
-115.0291667	36.70416667
-115.0208333	36.70416667
-115.0125	36.70416667
-114.9958333	36.70416667
-114.9875	36.70416667
-114.3208333	36.70416667
-114.1625	36.70416667
-114.1541667	36.70416667
-114.1375	36.70416667
-114.1291667	36.70416667
-114.0875	36.70416667
-114.0791667	36.70416667
-114.0625	36.70416667
-114.0541667	36.70416667
-114.0458333	36.70416667
-115.9875	36.69583333
-115.3041667	36.69583333
-115.2958333	36.69583333
-115.2875	36.69583333
-115.2708333	36.69583333
-115.0791667	36.69583333
-115.0625	36.69583333
-115.0541667	36.69583333
-115.0458333	36.69583333
-115.0208333	36.69583333
-114.9875	36.69583333
-114.1541667	36.69583333
-114.1458333	36.69583333
-114.1291667	36.69583333
-114.0791667	36.69583333
-114.0708333	36.69583333
-114.0541667	36.69583333
-115.9375	36.6875
-115.3375	36.6875
-115.3291667	36.6875
-115.3208333	36.6875
-115.3125	36.6875
-115.2958333	36.6875
-115.2875	36.6875
-115.2791667	36.6875
-115.2625	36.6875
-115.0791667	36.6875
-115.0708333	36.6875
-115.0541667	36.6875
-115.0458333	36.6875
-115.0041667	36.6875
-114.9958333	36.6875
-114.1541667	36.6875
-114.1458333	36.6875
-114.1375	36.6875
-114.0541667	36.6875
-115.3291667	36.67916667
-115.3208333	36.67916667
-115.3041667	36.67916667
-115.2875	36.67916667
-115.2791667	36.67916667
-115.2708333	36.67916667
-115.0625	36.67916667
-115.0458333	36.67916667
-114.9958333	36.67916667
-114.9875	36.67916667
-114.9791667	36.67916667
-114.9708333	36.67916667
-114.9541667	36.67916667
-114.1875	36.67916667
-114.1541667	36.67916667
-114.1375	36.67916667
-114.0625	36.67916667
-114.0541667	36.67916667
-115.3458333	36.67083333
-115.3375	36.67083333
-115.3208333	36.67083333
-115.3125	36.67083333
-115.2958333	36.67083333
-115.2791667	36.67083333
-115.2708333	36.67083333
-115.0791667	36.67083333
-115.0708333	36.67083333
-115.0625	36.67083333
-115.0541667	36.67083333
-115.0041667	36.67083333
-114.9875	36.67083333
-114.9791667	36.67083333
-114.9625	36.67083333
-114.9125	36.67083333
-114.1791667	36.67083333
-114.1708333	36.67083333
-114.1625	36.67083333
-114.1458333	36.67083333
-114.1291667	36.67083333
-115.3375	36.6625
-115.3291667	36.6625
-115.3125	36.6625
-115.3041667	36.6625
-115.2875	36.6625
-115.2791667	36.6625
-115.0875	36.6625
-115.0541667	36.6625
-115.0041667	36.6625
-114.9958333	36.6625
-114.9791667	36.6625
-114.9708333	36.6625
-114.1791667	36.6625
-114.1625	36.6625
-114.1541667	36.6625
-115.3375	36.65416667
-115.3291667	36.65416667
-115.3208333	36.65416667
-115.3041667	36.65416667
-115.2958333	36.65416667
-115.2875	36.65416667
-115.2791667	36.65416667
-115.2708333	36.65416667
-114.9958333	36.65416667
-114.9875	36.65416667
-114.9708333	36.65416667
-114.9625	36.65416667
-114.9458333	36.65416667
-114.8791667	36.65416667
-114.1791667	36.65416667
-114.1708333	36.65416667
-114.1541667	36.65416667
-114.1458333	36.65416667
-114.1375	36.65416667
-115.3541667	36.64583333
-115.3375	36.64583333
-115.3208333	36.64583333
-115.3125	36.64583333
-115.3041667	36.64583333
-115.2791667	36.64583333
-115.2708333	36.64583333
-114.9958333	36.64583333
-114.9875	36.64583333
-114.9791667	36.64583333
-114.9625	36.64583333
-114.9541667	36.64583333
-114.9458333	36.64583333
-114.1791667	36.64583333
-114.1708333	36.64583333
-114.1291667	36.64583333
-115.3541667	36.6375
-115.3458333	36.6375
-115.3375	36.6375
-115.3291667	36.6375
-115.3125	36.6375
-115.3041667	36.6375
-115.2958333	36.6375
-115.2708333	36.6375
-114.9875	36.6375
-114.9791667	36.6375
-114.9708333	36.6375
-114.9625	36.6375
-114.9375	36.6375
-114.1708333	36.6375
-114.1625	36.6375
-114.1541667	36.6375
-114.1375	36.6375
-115.3625	36.62916667
-115.3458333	36.62916667
-115.3291667	36.62916667
-115.3208333	36.62916667
-115.3041667	36.62916667
-115.2958333	36.62916667
-115.2875	36.62916667
-115.2791667	36.62916667
-115.2625	36.62916667
-115.0041667	36.62916667
-114.9875	36.62916667
-114.9708333	36.62916667
-114.9625	36.62916667
-114.8708333	36.62916667
-114.8541667	36.62916667
-114.1791667	36.62916667
-114.1708333	36.62916667
-114.1541667	36.62916667
-114.1458333	36.62916667
-114.1375	36.62916667
-117.4958333	36.62083333
-117.4875	36.62083333
-117.4708333	36.62083333
-115.3541667	36.62083333
-115.3375	36.62083333
-115.3208333	36.62083333
-115.3125	36.62083333
-115.2958333	36.62083333
-115.2875	36.62083333
-115.2708333	36.62083333
-115.2541667	36.62083333
-114.9625	36.62083333
-114.9541667	36.62083333
-114.9458333	36.62083333
-114.8708333	36.62083333
-114.8625	36.62083333
-114.8458333	36.62083333
-114.2041667	36.62083333
-114.1875	36.62083333
-114.1708333	36.62083333
-114.1625	36.62083333
-114.1458333	36.62083333
-117.4625	36.6125
-115.3541667	36.6125
-115.3458333	36.6125
-115.3291667	36.6125
-115.3125	36.6125
-115.3041667	36.6125
-115.2875	36.6125
-115.2791667	36.6125
-114.9541667	36.6125
-114.9458333	36.6125
-114.9375	36.6125
-114.8625	36.6125
-114.8541667	36.6125
-114.2125	36.6125
-114.2041667	36.6125
-114.1958333	36.6125
-114.1791667	36.6125
-115.3541667	36.60416667
-115.3458333	36.60416667
-115.3375	36.60416667
-115.3208333	36.60416667
-115.3041667	36.60416667
-115.2958333	36.60416667
-114.9708333	36.60416667
-114.9625	36.60416667
-114.9458333	36.60416667
-114.9375	36.60416667
-114.2041667	36.60416667
-114.1958333	36.60416667
-115.3625	36.59583333
-115.3458333	36.59583333
-115.3375	36.59583333
-115.3125	36.59583333
-115.2958333	36.59583333
-115.2875	36.59583333
-114.9625	36.59583333
-114.1958333	36.59583333
-114.1875	36.59583333
-114.1791667	36.59583333
-115.3625	36.5875
-115.3541667	36.5875
-115.3458333	36.5875
-115.3041667	36.5875
-115.2875	36.5875
-115.2791667	36.5875
-114.2041667	36.5875
-114.1958333	36.5875
-114.1791667	36.5875
-117.7625	36.57916667
-115.3791667	36.57916667
-115.3541667	36.57916667
-115.3458333	36.57916667
-115.3208333	36.57916667
-115.3125	36.57916667
-115.3041667	36.57916667
-115.2958333	36.57916667
-114.9291667	36.57916667
-114.9125	36.57916667
-114.1958333	36.57916667
-114.1708333	36.57916667
-117.7625	36.57083333
-117.7458333	36.57083333
-115.3791667	36.57083333
-115.3708333	36.57083333
-115.3458333	36.57083333
-115.3291667	36.57083333
-115.3125	36.57083333
-115.1791667	36.57083333
-114.1375	36.57083333
-117.7291667	36.5625
-115.6125	36.5625
-115.3791667	36.5625
-115.3708333	36.5625
-115.3625	36.5625
-115.3375	36.5625
-115.3208333	36.5625
-114.9541667	36.5625
-114.9458333	36.5625
-114.9291667	36.5625
-115.3958333	36.55416667
-115.3875	36.55416667
-115.3708333	36.55416667
-115.3625	36.55416667
-115.3541667	36.55416667
-115.1625	36.55416667
-114.9458333	36.55416667
-114.1791667	36.55416667
-115.3875	36.54583333
-115.3791667	36.54583333
-115.3625	36.54583333
-115.3541667	36.54583333
-115.1541667	36.54583333
-114.1875	36.54583333
-114.1625	36.54583333
-114.1541667	36.54583333
-115.6375	36.5375
-115.4125	36.5375
-115.3958333	36.5375
-115.3875	36.5375
-115.3791667	36.5375
-115.3708333	36.5375
-115.1625	36.5375
-115.1541667	36.5375
-114.1708333	36.5375
-114.1541667	36.5375
-114.1458333	36.5375
-114.1375	36.5375
-114.0958333	36.5375
-117.6875	36.52916667
-117.5708333	36.52916667
-116.9291667	36.52916667
-115.6458333	36.52916667
-115.5625	36.52916667
-115.5375	36.52916667
-115.4041667	36.52916667
-115.3875	36.52916667
-115.3708333	36.52916667
-115.1541667	36.52916667
-114.1625	36.52916667
-114.1458333	36.52916667
-114.1375	36.52916667
-114.1208333	36.52916667
-114.0958333	36.52916667
-114.0875	36.52916667
-114.0708333	36.52916667
-117.6708333	36.52083333
-115.6541667	36.52083333
-115.6458333	36.52083333
-115.6375	36.52083333
-115.6208333	36.52083333
-115.5458333	36.52083333
-115.4041667	36.52083333
-115.3958333	36.52083333
-115.3791667	36.52083333
-115.3625	36.52083333
-115.3125	36.52083333
-115.3041667	36.52083333
-115.2875	36.52083333
-115.2791667	36.52083333
-115.1625	36.52083333
-115.1458333	36.52083333
-115.1208333	36.52083333
-114.9708333	36.52083333
-114.1708333	36.52083333
-114.1625	36.52083333
-114.1541667	36.52083333
-114.1375	36.52083333
-114.1125	36.52083333
-114.1041667	36.52083333
-114.0791667	36.52083333
-117.6208333	36.5125
-115.6875	36.5125
-115.6708333	36.5125
-115.6458333	36.5125
-115.6375	36.5125
-115.5708333	36.5125
-115.5541667	36.5125
-115.5375	36.5125
-115.3958333	36.5125
-115.3875	36.5125
-115.3708333	36.5125
-115.3541667	36.5125
-115.3458333	36.5125
-115.3375	36.5125
-115.3125	36.5125
-115.3041667	36.5125
-115.2958333	36.5125
-115.2791667	36.5125
-115.1458333	36.5125
-115.1375	36.5125
-114.9708333	36.5125
-114.9625	36.5125
-114.9458333	36.5125
-114.1958333	36.5125
-114.1875	36.5125
-114.1375	36.5125
-114.1208333	36.5125
-117.6041667	36.50416667
-117.5958333	36.50416667
-117.5791667	36.50416667
-117.0791667	36.50416667
-115.6958333	36.50416667
-115.6875	36.50416667
-115.6791667	36.50416667
-115.6708333	36.50416667
-115.6625	36.50416667
-115.6458333	36.50416667
-115.6291667	36.50416667
-115.5875	36.50416667
-115.5708333	36.50416667
-115.5541667	36.50416667
-115.5458333	36.50416667
-115.5125	36.50416667
-115.3791667	36.50416667
-115.3708333	36.50416667
-115.3625	36.50416667
-115.3458333	36.50416667
-115.3375	36.50416667
-115.3291667	36.50416667
-115.3041667	36.50416667
-115.2958333	36.50416667
-115.2875	36.50416667
-115.1625	36.50416667
-115.1291667	36.50416667
-114.9625	36.50416667
-114.9541667	36.50416667
-114.9291667	36.50416667
-114.9208333	36.50416667
-114.2041667	36.50416667
-114.1958333	36.50416667
-114.1875	36.50416667
-114.1791667	36.50416667
-114.1625	36.50416667
-114.1458333	36.50416667
-114.1375	36.50416667
-114.1291667	36.50416667
-117.7708333	36.49583333
-115.6958333	36.49583333
-115.6875	36.49583333
-115.6791667	36.49583333
-115.6625	36.49583333
-115.6541667	36.49583333
-115.6375	36.49583333
-115.6208333	36.49583333
-115.6041667	36.49583333
-115.5958333	36.49583333
-115.5708333	36.49583333
-115.5625	36.49583333
-115.5041667	36.49583333
-115.4958333	36.49583333
-115.3791667	36.49583333
-115.3625	36.49583333
-115.3541667	36.49583333
-115.3375	36.49583333
-115.3291667	36.49583333
-115.3208333	36.49583333
-115.3125	36.49583333
-115.3041667	36.49583333
-115.2875	36.49583333
-115.2791667	36.49583333
-115.1708333	36.49583333
-115.1625	36.49583333
-115.1541667	36.49583333
-115.1458333	36.49583333
-114.9541667	36.49583333
-114.9375	36.49583333
-114.2041667	36.49583333
-114.1791667	36.49583333
-114.1625	36.49583333
-114.1541667	36.49583333
-114.1375	36.49583333
-114.1291667	36.49583333
-117.7625	36.4875
-117.6375	36.4875
-117.6125	36.4875
-115.6875	36.4875
-115.6791667	36.4875
-115.6708333	36.4875
-115.6208333	36.4875
-115.6125	36.4875
-115.5958333	36.4875
-115.5875	36.4875
-115.5625	36.4875
-115.4875	36.4875
-115.4791667	36.4875
-115.3708333	36.4875
-115.3541667	36.4875
-115.3458333	36.4875
-115.3375	36.4875
-115.3208333	36.4875
-115.1791667	36.4875
-115.1708333	36.4875
-115.1541667	36.4875
-115.1375	36.4875
-114.9958333	36.4875
-114.9458333	36.4875
-114.9375	36.4875
-114.1541667	36.4875
-114.1458333	36.4875
-117.6208333	36.47916667
-115.7208333	36.47916667
-115.7125	36.47916667
-115.7041667	36.47916667
-115.6791667	36.47916667
-115.6708333	36.47916667
-115.6625	36.47916667
-115.6458333	36.47916667
-115.6375	36.47916667
-115.6291667	36.47916667
-115.6208333	36.47916667
-115.6041667	36.47916667
-115.5958333	36.47916667
-115.5625	36.47916667
-115.4791667	36.47916667
-115.4708333	36.47916667
-115.4625	36.47916667
-115.4541667	36.47916667
-115.3708333	36.47916667
-115.3458333	36.47916667
-115.3375	36.47916667
-115.3291667	36.47916667
-115.3125	36.47916667
-115.1958333	36.47916667
-115.1791667	36.47916667
-115.1708333	36.47916667
-115.1625	36.47916667
-115.1458333	36.47916667
-114.9541667	36.47916667
-114.9375	36.47916667
-114.1791667	36.47916667
-114.1625	36.47916667
-114.1458333	36.47916667
-114.1375	36.47916667
-117.6375	36.47083333
-117.6208333	36.47083333
-115.7291667	36.47083333
-115.7125	36.47083333
-115.7041667	36.47083333
-115.6541667	36.47083333
-115.6458333	36.47083333
-115.6375	36.47083333
-115.6208333	36.47083333
-115.6125	36.47083333
-115.5958333	36.47083333
-115.5875	36.47083333
-115.4708333	36.47083333
-115.4625	36.47083333
-115.4541667	36.47083333
-115.4458333	36.47083333
-115.4291667	36.47083333
-115.3541667	36.47083333
-115.2291667	36.47083333
-115.2125	36.47083333
-115.2041667	36.47083333
-115.1958333	36.47083333
-115.1875	36.47083333
-115.1708333	36.47083333
-115.1375	36.47083333
-114.9541667	36.47083333
-114.9458333	36.47083333
-114.1541667	36.47083333
-114.1375	36.47083333
-117.6291667	36.4625
-115.7208333	36.4625
-115.7041667	36.4625
-115.6958333	36.4625
-115.6708333	36.4625
-115.6625	36.4625
-115.6541667	36.4625
-115.6458333	36.4625
-115.6291667	36.4625
-115.6208333	36.4625
-115.6125	36.4625
-115.5958333	36.4625
-115.4875	36.4625
-115.4791667	36.4625
-115.4625	36.4625
-115.4541667	36.4625
-115.4458333	36.4625
-115.4375	36.4625
-115.4291667	36.4625
-115.3625	36.4625
-115.2291667	36.4625
-115.2208333	36.4625
-115.2041667	36.4625
-115.1958333	36.4625
-115.1541667	36.4625
-114.9458333	36.4625
-114.9375	36.4625
-114.1625	36.4625
-114.1541667	36.4625
-114.1458333	36.4625
-117.6208333	36.45416667
-117.3541667	36.45416667
-115.7208333	36.45416667
-115.7125	36.45416667
-115.7041667	36.45416667
-115.6958333	36.45416667
-115.6875	36.45416667
-115.6791667	36.45416667
-115.6541667	36.45416667
-115.6458333	36.45416667
-115.6375	36.45416667
-115.5041667	36.45416667
-115.4958333	36.45416667
-115.4791667	36.45416667
-115.4708333	36.45416667
-115.4291667	36.45416667
-115.2875	36.45416667
-115.2375	36.45416667
-115.2291667	36.45416667
-115.2208333	36.45416667
-115.2125	36.45416667
-115.1958333	36.45416667
-115.1708333	36.45416667
-115.0041667	36.45416667
-114.9875	36.45416667
-114.9625	36.45416667
-114.9541667	36.45416667
-114.9375	36.45416667
-114.2041667	36.45416667
-114.1625	36.45416667
-114.1541667	36.45416667
-114.1375	36.45416667
-117.7291667	36.44583333
-117.6208333	36.44583333
-115.7208333	36.44583333
-115.7041667	36.44583333
-115.6875	36.44583333
-115.6791667	36.44583333
-115.6625	36.44583333
-115.6541667	36.44583333
-115.6375	36.44583333
-115.6291667	36.44583333
-115.5125	36.44583333
-115.4958333	36.44583333
-115.4875	36.44583333
-115.4708333	36.44583333
-115.4625	36.44583333
-115.4375	36.44583333
-115.4208333	36.44583333
-115.2791667	36.44583333
-115.1791667	36.44583333
-115.1708333	36.44583333
-115.1625	36.44583333
-115.1375	36.44583333
-115.1291667	36.44583333
-115.0458333	36.44583333
-115.0208333	36.44583333
-115.0125	36.44583333
-114.9958333	36.44583333
-114.9791667	36.44583333
-114.9708333	36.44583333
-114.9458333	36.44583333
-114.2208333	36.44583333
-114.1875	36.44583333
-114.1791667	36.44583333
-117.6291667	36.4375
-117.6208333	36.4375
-115.7291667	36.4375
-115.7208333	36.4375
-115.7041667	36.4375
-115.6791667	36.4375
-115.6708333	36.4375
-115.6625	36.4375
-115.5208333	36.4375
-115.4958333	36.4375
-115.4791667	36.4375
-115.4625	36.4375
-115.4375	36.4375
-115.4291667	36.4375
-115.4208333	36.4375
-115.4125	36.4375
-115.4041667	36.4375
-115.3625	36.4375
-115.3541667	36.4375
-115.3125	36.4375
-115.2958333	36.4375
-115.2791667	36.4375
-115.2708333	36.4375
-115.2541667	36.4375
-115.2458333	36.4375
-115.2375	36.4375
-115.1791667	36.4375
-115.1541667	36.4375
-115.1458333	36.4375
-115.1291667	36.4375
-115.0125	36.4375
-115.0041667	36.4375
-114.9958333	36.4375
-114.9875	36.4375
-114.9791667	36.4375
-114.9625	36.4375
-114.9541667	36.4375
-114.2125	36.4375
-114.2041667	36.4375
-114.1791667	36.4375
-114.1708333	36.4375
-114.1625	36.4375
-114.1458333	36.4375
-114.1375	36.4375
-117.7125	36.42916667
-117.6375	36.42916667
-117.6291667	36.42916667
-115.7291667	36.42916667
-115.7125	36.42916667
-115.6791667	36.42916667
-115.5291667	36.42916667
-115.5208333	36.42916667
-115.5125	36.42916667
-115.4291667	36.42916667
-115.4208333	36.42916667
-115.4125	36.42916667
-115.3875	36.42916667
-115.3458333	36.42916667
-115.3125	36.42916667
-115.3041667	36.42916667
-115.2875	36.42916667
-115.2708333	36.42916667
-115.2625	36.42916667
-115.2125	36.42916667
-115.1958333	36.42916667
-115.1875	36.42916667
-115.1791667	36.42916667
-115.1541667	36.42916667
-115.1458333	36.42916667
-115.1375	36.42916667
-115.0125	36.42916667
-114.9875	36.42916667
-114.9791667	36.42916667
-114.9708333	36.42916667
-114.9541667	36.42916667
-114.9458333	36.42916667
-114.1958333	36.42916667
-114.1791667	36.42916667
-114.1625	36.42916667
-114.1541667	36.42916667
-114.1458333	36.42916667
-114.1291667	36.42916667
-114.0791667	36.42916667
-114.0625	36.42916667
-117.7125	36.42083333
-115.7208333	36.42083333
-115.5458333	36.42083333
-115.5375	36.42083333
-115.5208333	36.42083333
-115.5125	36.42083333
-115.4041667	36.42083333
-115.3958333	36.42083333
-115.3458333	36.42083333
-115.2958333	36.42083333
-115.2791667	36.42083333
-115.2625	36.42083333
-115.2541667	36.42083333
-115.2375	36.42083333
-115.2291667	36.42083333
-115.2208333	36.42083333
-115.1875	36.42083333
-115.1791667	36.42083333
-115.1708333	36.42083333
-115.1458333	36.42083333
-114.9791667	36.42083333
-114.9708333	36.42083333
-114.9625	36.42083333
-114.9458333	36.42083333
-114.2208333	36.42083333
-114.1708333	36.42083333
-114.1541667	36.42083333
-114.1458333	36.42083333
-114.1375	36.42083333
-114.1125	36.42083333
-114.1041667	36.42083333
-114.0958333	36.42083333
-114.0708333	36.42083333
-117.6625	36.4125
-115.6708333	36.4125
-115.5625	36.4125
-115.5458333	36.4125
-115.5375	36.4125
-115.5291667	36.4125
-115.5125	36.4125
-115.5041667	36.4125
-115.4375	36.4125
-115.4208333	36.4125
-115.4125	36.4125
-115.4041667	36.4125
-115.2541667	36.4125
-115.2375	36.4125
-115.2208333	36.4125
-115.1625	36.4125
-114.9708333	36.4125
-114.9625	36.4125
-114.9541667	36.4125
-114.2208333	36.4125
-114.1791667	36.4125
-114.1708333	36.4125
-114.1625	36.4125
-114.1291667	36.4125
-114.1041667	36.4125
-114.0958333	36.4125
-114.0875	36.4125
-114.0708333	36.4125
-114.0625	36.4125
-115.6875	36.40416667
-115.6708333	36.40416667
-115.6625	36.40416667
-115.5791667	36.40416667
-115.5708333	36.40416667
-115.5625	36.40416667
-115.5458333	36.40416667
-115.5291667	36.40416667
-115.5208333	36.40416667
-115.5041667	36.40416667
-115.4541667	36.40416667
-115.4458333	36.40416667
-115.4375	36.40416667
-115.4041667	36.40416667
-115.3958333	36.40416667
-115.2708333	36.40416667
-115.2291667	36.40416667
-115.2125	36.40416667
-114.9875	36.40416667
-114.9791667	36.40416667
-114.2125	36.40416667
-114.1791667	36.40416667
-114.1625	36.40416667
-114.1208333	36.40416667
-114.1041667	36.40416667
-114.0875	36.40416667
-114.0791667	36.40416667
-114.0708333	36.40416667
-114.0458333	36.40416667
-115.6791667	36.39583333
-115.5875	36.39583333
-115.5791667	36.39583333
-115.5708333	36.39583333
-115.5625	36.39583333
-115.5541667	36.39583333
-115.5375	36.39583333
-115.5291667	36.39583333
-115.5208333	36.39583333
-115.5125	36.39583333
-115.4458333	36.39583333
-115.3625	36.39583333
-114.9958333	36.39583333
-114.9875	36.39583333
-114.9708333	36.39583333
-114.2208333	36.39583333
-114.1708333	36.39583333
-114.1208333	36.39583333
-114.1125	36.39583333
-114.0958333	36.39583333
-114.0791667	36.39583333
-114.0708333	36.39583333
-114.0625	36.39583333
-115.6708333	36.3875
-115.6541667	36.3875
-115.6041667	36.3875
-115.5958333	36.3875
-115.5791667	36.3875
-115.5625	36.3875
-115.5541667	36.3875
-115.5458333	36.3875
-115.5208333	36.3875
-115.5125	36.3875
-115.5041667	36.3875
-115.3791667	36.3875
-115.3541667	36.3875
-114.9791667	36.3875
-114.2291667	36.3875
-114.1708333	36.3875
-114.1458333	36.3875
-114.1125	36.3875
-114.1041667	36.3875
-114.0958333	36.3875
-114.0708333	36.3875
-114.0625	36.3875
-114.0541667	36.3875
-117.6041667	36.37916667
-115.5958333	36.37916667
-115.5875	36.37916667
-115.5708333	36.37916667
-115.3541667	36.37916667
-114.2208333	36.37916667
-114.1791667	36.37916667
-114.1708333	36.37916667
-114.1625	36.37916667
-114.1541667	36.37916667
-114.1208333	36.37916667
-114.1041667	36.37916667
-114.0541667	36.37916667
-114.0458333	36.37916667
-117.6125	36.37083333
-115.6041667	36.37083333
-115.3625	36.37083333
-114.2375	36.37083333
-114.2291667	36.37083333
-114.1708333	36.37083333
-114.1625	36.37083333
-114.1291667	36.37083333
-114.1208333	36.37083333
-114.0625	36.37083333
-114.0458333	36.37083333
-114.0375	36.37083333
-114.0291667	36.37083333
-115.3541667	36.3625
-115.3458333	36.3625
-115.3041667	36.3625
-114.2375	36.3625
-114.2291667	36.3625
-114.2208333	36.3625
-114.1291667	36.3625
-114.1125	36.3625
-114.0208333	36.3625
-115.3458333	36.35416667
-115.3375	36.35416667
-115.3291667	36.35416667
-115.3125	36.35416667
-114.2291667	36.35416667
-114.2208333	36.35416667
-114.1458333	36.35416667
-114.1291667	36.35416667
-114.1208333	36.35416667
-114.1041667	36.35416667
-115.3208333	36.34583333
-114.2375	36.34583333
-114.2208333	36.34583333
-114.1708333	36.34583333
-114.1625	36.34583333
-114.1375	36.34583333
-114.1291667	36.34583333
-114.1208333	36.34583333
-115.3375	36.3375
-115.3125	36.3375
-114.2291667	36.3375
-114.2208333	36.3375
-114.2041667	36.3375
-114.1958333	36.3375
-114.1625	36.3375
-114.1208333	36.3375
-117.6625	36.32916667
-115.3791667	36.32916667
-115.3375	36.32916667
-115.3291667	36.32916667
-115.3125	36.32916667
-115.3041667	36.32916667
-115.2958333	36.32916667
-114.2291667	36.32916667
-114.2208333	36.32916667
-114.1375	36.32916667
-117.6708333	36.32083333
-115.3625	36.32083333
-115.3541667	36.32083333
-115.3458333	36.32083333
-115.3375	36.32083333
-115.3208333	36.32083333
-115.3041667	36.32083333
-115.2958333	36.32083333
-114.2458333	36.32083333
-114.2375	36.32083333
-114.2208333	36.32083333
-114.2125	36.32083333
-114.2041667	36.32083333
-114.1875	36.32083333
-114.1375	36.32083333
-117.6458333	36.3125
-115.4125	36.3125
-115.4041667	36.3125
-115.3958333	36.3125
-115.3708333	36.3125
-115.3625	36.3125
-115.3541667	36.3125
-115.3375	36.3125
-115.3291667	36.3125
-115.3125	36.3125
-114.2291667	36.3125
-114.2125	36.3125
-114.2041667	36.3125
-114.1958333	36.3125
-114.1541667	36.3125
-114.1458333	36.3125
-114.1291667	36.3125
-114.1208333	36.3125
-115.4125	36.30416667
-115.4041667	36.30416667
-115.3875	36.30416667
-114.2375	36.30416667
-114.2208333	36.30416667
-114.2041667	36.30416667
-114.1958333	36.30416667
-114.1875	36.30416667
-114.1458333	36.30416667
-114.1375	36.30416667
-114.1208333	36.30416667
-117.7458333	36.29583333
-115.8458333	36.29583333
-115.4208333	36.29583333
-115.4125	36.29583333
-115.3958333	36.29583333
-115.3875	36.29583333
-114.2291667	36.29583333
-114.2125	36.29583333
-114.2041667	36.29583333
-114.1458333	36.29583333
-114.1375	36.29583333
-114.0958333	36.29583333
-117.7708333	36.2875
-115.8791667	36.2875
-115.8708333	36.2875
-115.8458333	36.2875
-115.8375	36.2875
-115.4458333	36.2875
-115.4375	36.2875
-115.4291667	36.2875
-115.4125	36.2875
-115.4041667	36.2875
-114.2208333	36.2875
-114.2125	36.2875
-114.2041667	36.2875
-114.1708333	36.2875
-114.1541667	36.2875
-114.1375	36.2875
-114.1291667	36.2875
-114.1041667	36.2875
-117.7625	36.27916667
-117.7541667	36.27916667
-115.8708333	36.27916667
-115.8625	36.27916667
-115.8375	36.27916667
-115.5208333	36.27916667
-115.5125	36.27916667
-115.5041667	36.27916667
-115.4958333	36.27916667
-115.4875	36.27916667
-115.4625	36.27916667
-115.4541667	36.27916667
-115.4458333	36.27916667
-115.4208333	36.27916667
-114.2041667	36.27916667
-114.1958333	36.27916667
-114.1875	36.27916667
-114.1625	36.27916667
-114.1125	36.27916667
-114.1041667	36.27916667
-117.9958333	36.27083333
-117.7625	36.27083333
-115.8708333	36.27083333
-115.8625	36.27083333
-115.8541667	36.27083333
-115.5291667	36.27083333
-115.5208333	36.27083333
-115.5125	36.27083333
-115.5041667	36.27083333
-115.4875	36.27083333
-115.4791667	36.27083333
-115.4708333	36.27083333
-115.4625	36.27083333
-115.4458333	36.27083333
-115.4375	36.27083333
-115.4291667	36.27083333
-115.4125	36.27083333
-114.2291667	36.27083333
-114.1958333	36.27083333
-115.8791667	36.2625
-115.8625	36.2625
-115.8375	36.2625
-115.5375	36.2625
-115.5208333	36.2625
-115.5125	36.2625
-115.5041667	36.2625
-115.4958333	36.2625
-115.4791667	36.2625
-115.4708333	36.2625
-115.4541667	36.2625
-115.4375	36.2625
-115.4291667	36.2625
-115.4041667	36.2625
-114.2208333	36.2625
-114.2125	36.2625
-118.0125	36.25416667
-117.9958333	36.25416667
-115.8791667	36.25416667
-115.8708333	36.25416667
-115.8541667	36.25416667
-115.8458333	36.25416667
-115.5125	36.25416667
-115.5041667	36.25416667
-115.4958333	36.25416667
-115.4875	36.25416667
-115.4708333	36.25416667
-115.4625	36.25416667
-114.2291667	36.25416667
-114.2125	36.25416667
-115.8708333	36.24583333
-115.8625	36.24583333
-115.8541667	36.24583333
-115.8375	36.24583333
-115.4958333	36.24583333
-115.4875	36.24583333
-115.4625	36.24583333
-117.8625	36.2375
-115.8791667	36.2375
-115.8625	36.2375
-115.5125	36.2375
-117.6875	36.22916667
-115.8708333	36.22916667
-115.8791667	36.22083333
-117.9375	36.2125
-117.7708333	36.2125
-115.8708333	36.2125
-115.8625	36.2125
-115.7458333	36.2125
-115.7375	36.2125
-117.6208333	36.20416667
-117.6125	36.20416667
-117.6041667	36.20416667
-115.9291667	36.20416667
-115.8708333	36.20416667
-115.8041667	36.20416667
-115.7625	36.20416667
-115.7541667	36.20416667
-115.7375	36.20416667
-117.9791667	36.19583333
-115.8791667	36.19583333
-115.8625	36.19583333
-115.8458333	36.19583333
-115.8375	36.19583333
-115.8291667	36.19583333
-115.8125	36.19583333
-115.7958333	36.19583333
-115.7625	36.19583333
-115.7458333	36.19583333
-115.8708333	36.1875
-115.8208333	36.1875
-115.8041667	36.1875
-115.7625	36.1875
-115.7541667	36.1875
-115.8208333	36.17916667
-115.8125	36.17916667
-115.7958333	36.17916667
-115.7875	36.17916667
-115.7791667	36.17916667
-115.7708333	36.17916667
-115.7541667	36.17916667
-115.8375	36.17083333
-115.8208333	36.17083333
-115.8125	36.17083333
-115.8041667	36.17083333
-115.7791667	36.17083333
-115.7708333	36.17083333
-115.8291667	36.1625
